class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
e,7.06,s,w,y,f,a,c,w,5.76,14.72,e,,g,u,,f,f,,d,w
e,6.37,f,l,y,f,a,c,w,5.66,14.15,r,,w,u,,f,f,,d,u
e,7.27,x,h,y,f,a,c,w,5.81,13.76,u,,g,u,,f,f,,d,w
e,6.66,s,w,y,f,a,c,w,5.56,13.52,e,,w,u,,f,f,,d,u
e,5.24,f,t,y,f,a,c,w,4.36,12.75,r,,g,p,,f,f,,d,w
e,7.33,s,y,y,f,a,c,w,5.96,15.55,r,,w,u,,f,f,,d,w
e,7.18,x,s,y,f,a,c,w,6.43,15.58,u,,w,u,,f,f,,d,u
e,6.37,x,k,y,f,a,c,w,5.78,12.59,c,,g,p,,f,f,,d,w
e,6.8,s,k,y,f,a,c,w,5.16,15.69,z,,g,u,,f,f,,d,a
e,7.41,x,h,y,f,a,c,w,6.56,16.58,z,,g,u,,f,f,,d,a
e,7.34,s,g,y,f,a,c,w,5.16,13.72,b,,w,u,,f,f,,d,u
e,7.22,x,g,y,f,a,c,w,6.3,13.91,z,,w,p,,f,f,,d,w
e,6.83,x,e,y,f,a,c,w,6.41,15.09,s,,g,p,,f,f,,d,a
e,7.14,x,d,y,f,a,c,w,5.18,15.62,e,,w,p,,f,f,,d,u
e,7.08,x,e,y,f,a,c,w,5.45,13.93,u,,g,u,,f,f,,d,w
e,7.75,x,e,y,f,a,c,w,5.4,13.03,c,,w,p,,f,f,,d,a
e,6.82,f,k,y,f,a,c,w,6.07,14.96,r,,g,u,,f,f,,d,a
e,6.68,f,y,y,f,a,c,w,5.24,12.59,c,,w,p,,f,f,,d,a
e,7.73,s,t,y,f,a,c,w,5.55,13.39,b,,w,u,,f,f,,d,w
e,6.2,f,h,y,f,a,c,w,6.2,15.58,r,,w,u,,f,f,,d,w
e,7.66,s,l,y,f,a,c,w,5.56,14.43,r,,g,p,,f,f,,d,a
e,5.66,x,g,y,f,a,c,w,5.28,12.95,s,,g,p,,f,f,,d,w
e,6.28,x,f,y,f,a,c,w,5.55,14.03,u,,w,u,,f,f,,d,w
e,6.06,s,w,y,f,a,c,w,5.17,14.32,u,,g,p,,f,f,,d,a
e,5.81,x,t,y,f,a,c,w,6.14,16.08,z,,w,p,,f,f,,d,u
e,6.73,f,s,y,f,a,c,w,5.84,15.19,e,,w,u,,f,f,,d,w
e,6.61,f,t,y,f,a,c,w,6.34,17.03,c,,g,p,,f,f,,d,w
e,7.06,s,h,y,f,a,c,w,6.35,15.47,r,,g,u,,f,f,,d,u
e,6.68,s,y,y,f,a,c,w,5.82,14.22,e,,w,p,,f,f,,d,w
e,7.77,s,e,y,f,a,c,w,5.47,15.75,u,,w,p,,f,f,,d,w
e,7.55,f,d,y,f,a,c,w,6.09,15.12,b,,w,p,,f,f,,d,w
e,7.69,s,d,y,f,a,c,w,6.77,16.99,e,,g,p,,f,f,,d,u
e,6.67,f,l,y,f,a,c,w,5.73,14.85,u,,g,p,,f,f,,d,a
e,8.14,x,f,y,f,a,c,w,6.66,18.23,e,,w,u,,f,f,,d,w
e,7.49,s,k,y,f,a,c,w,7.29,18.41,u,,g,u,,f,f,,d,w
e,5.56,x,y,y,f,a,c,w,4.97,12.64,z,,g,u,,f,f,,d,u
e,6.34,x,t,y,f,a,c,w,5.8,16.88,z,,w,u,,f,f,,d,w
e,7.17,s,k,y,f,a,c,w,6.36,16.05,s,,g,u,,f,f,,d,u
e,7.44,s,w,y,f,a,c,w,5.7,14.94,z,,w,u,,f,f,,d,a
e,7.43,f,d,y,f,a,c,w,6.23,15.16,c,,g,u,,f,f,,d,u
e,9.02,x,e,y,f,a,c,w,6.1,15.77,r,,g,p,,f,f,,d,a
e,9.23,s,y,y,f,a,c,w,6.68,17.44,u,,g,u,,f,f,,d,w
e,9.18,f,f,y,f,a,c,w,6.5,16.93,u,,w,p,,f,f,,d,a
e,6.66,f,y,y,f,a,c,w,5.94,12.9,e,,g,p,,f,f,,d,u
e,6.51,x,e,y,f,a,c,w,5.8,16.58,u,,g,u,,f,f,,d,w
e,7.69,x,h,y,f,a,c,w,7.0,17.43,e,,g,p,,f,f,,d,u
e,8.42,s,f,y,f,a,c,w,6.54,17.52,e,,w,p,,f,f,,d,w
e,7.22,s,f,y,f,a,c,w,5.92,17.05,e,,g,u,,f,f,,d,a
e,8.44,s,d,y,f,a,c,w,7.05,20.09,s,,w,u,,f,f,,d,u
e,5.52,s,e,y,f,a,c,w,6.0,15.71,e,,g,p,,f,f,,d,w
e,7.42,s,y,y,f,a,c,w,6.17,14.94,e,,w,u,,f,f,,d,a
e,7.81,x,d,y,f,a,c,w,6.73,16.72,c,,g,p,,f,f,,d,u
e,7.86,f,g,y,f,a,c,w,6.63,17.71,s,,w,p,,f,f,,d,w
e,7.17,x,h,y,f,a,c,w,6.61,16.56,r,,w,u,,f,f,,d,a
e,6.86,x,w,y,f,a,c,w,6.29,15.42,r,,g,p,,f,f,,d,u
e,5.8,s,s,y,f,a,c,w,4.61,13.7,s,,w,u,,f,f,,d,w
e,5.72,x,h,y,f,a,c,w,6.08,11.92,c,,w,p,,f,f,,d,a
e,6.87,s,s,y,f,a,c,w,6.23,14.52,c,,g,u,,f,f,,d,w
e,6.8,f,w,y,f,a,c,w,5.73,14.59,r,,g,p,,f,f,,d,u
e,6.68,f,f,y,f,a,c,w,5.72,16.46,u,,g,p,,f,f,,d,u
e,7.56,s,t,y,f,a,c,w,6.38,16.43,u,,g,p,,f,f,,d,a
e,8.17,s,e,y,f,a,c,w,4.54,12.74,s,,g,u,,f,f,,d,a
e,5.79,s,f,y,f,a,c,w,5.8,14.37,z,,w,u,,f,f,,d,a
e,6.18,s,f,y,f,a,c,w,5.49,13.75,c,,g,p,,f,f,,d,w
e,7.69,x,e,y,f,a,c,w,6.23,15.38,z,,g,p,,f,f,,d,a
e,6.22,f,k,y,f,a,c,w,5.59,15.33,s,,w,p,,f,f,,d,u
e,8.82,x,e,y,f,a,c,w,6.29,16.06,c,,w,p,,f,f,,d,u
e,6.6,x,l,y,f,a,c,w,5.49,13.07,s,,w,u,,f,f,,d,w
e,8.01,x,t,y,f,a,c,w,6.28,16.48,s,,g,u,,f,f,,d,a
e,6.52,s,w,y,f,a,c,w,5.84,15.68,s,,g,u,,f,f,,d,a
e,9.12,f,d,y,f,a,c,w,6.69,15.82,u,,w,u,,f,f,,d,w
e,7.81,s,y,y,f,a,c,w,5.83,15.37,u,,w,u,,f,f,,d,a
e,6.18,x,y,y,f,a,c,w,6.17,16.12,u,,w,u,,f,f,,d,a
e,7.05,s,d,y,f,a,c,w,6.95,17.57,b,,g,u,,f,f,,d,w
e,5.51,f,s,y,f,a,c,w,5.45,14.8,b,,g,p,,f,f,,d,u
e,6.51,s,g,y,f,a,c,w,6.24,14.18,s,,w,u,,f,f,,d,u
e,8.6,f,h,y,f,a,c,w,5.92,15.39,s,,g,p,,f,f,,d,u
e,6.84,s,l,y,f,a,c,w,6.09,14.46,u,,g,u,,f,f,,d,a
e,6.27,s,k,y,f,a,c,w,5.37,13.87,u,,w,p,,f,f,,d,a
e,8.93,f,g,y,f,a,c,w,6.53,15.82,e,,w,p,,f,f,,d,u
e,9.01,s,t,y,f,a,c,w,7.06,16.89,c,,w,u,,f,f,,d,w
e,8.0,x,h,y,f,a,c,w,6.12,14.98,b,,w,p,,f,f,,d,u
e,7.08,f,g,y,f,a,c,w,5.89,14.43,b,,w,u,,f,f,,d,u
e,6.14,f,h,y,f,a,c,w,4.68,15.08,u,,g,u,,f,f,,d,u
e,7.03,s,g,y,f,a,c,w,5.65,15.31,b,,g,u,,f,f,,d,a
e,7.49,s,d,y,f,a,c,w,6.61,16.34,s,,g,p,,f,f,,d,a
e,7.62,s,f,y,f,a,c,w,7.08,17.01,u,,g,u,,f,f,,d,a
e,6.42,s,l,y,f,a,c,w,5.63,14.07,s,,w,p,,f,f,,d,a
e,6.66,f,k,y,f,a,c,w,7.11,16.34,z,,w,u,,f,f,,d,a
e,6.98,x,f,y,f,a,c,w,6.74,16.2,s,,w,p,,f,f,,d,u
e,8.38,s,e,y,f,a,c,w,7.2,17.91,c,,w,u,,f,f,,d,a
e,7.14,f,y,y,f,a,c,w,5.97,13.95,e,,g,u,,f,f,,d,w
e,8.71,f,h,y,f,a,c,w,5.85,15.36,c,,w,u,,f,f,,d,u
e,7.09,f,t,y,f,a,c,w,5.59,13.58,c,,g,u,,f,f,,d,a
e,6.29,f,g,y,f,a,c,w,6.33,14.29,b,,w,p,,f,f,,d,w
e,6.74,x,l,y,f,a,c,w,5.34,14.4,e,,w,p,,f,f,,d,w
e,8.12,f,g,y,f,a,c,w,7.08,15.59,c,,g,p,,f,f,,d,w
e,7.42,s,l,y,f,a,c,w,6.17,14.89,b,,g,u,,f,f,,d,u
e,8.83,f,d,y,f,a,c,w,6.9,17.71,c,,w,u,,f,f,,d,u
e,6.94,x,l,y,f,a,c,w,5.74,13.07,u,,w,p,,f,f,,d,u
e,5.67,f,w,y,f,a,c,w,5.31,11.94,b,,w,u,,f,f,,d,a
e,8.32,s,y,y,f,a,c,w,6.71,16.76,c,,w,u,,f,f,,d,a
e,5.97,s,f,y,f,a,c,w,4.83,10.49,s,,w,p,,f,f,,d,a
e,6.2,x,w,y,f,a,c,w,5.43,13.55,b,,g,u,,f,f,,d,u
e,6.76,x,w,y,f,a,c,w,6.4,16.22,e,,g,p,,f,f,,d,a
e,8.29,f,k,y,f,a,c,w,6.32,17.54,z,,g,u,,f,f,,d,u
e,7.27,s,k,y,f,a,c,w,6.53,17.65,e,,g,u,,f,f,,d,a
e,7.24,f,w,y,f,a,c,w,5.94,14.7,r,,g,p,,f,f,,d,u
e,4.64,s,t,y,f,a,c,w,4.79,12.45,r,,w,p,,f,f,,d,w
e,5.6,f,h,y,f,a,c,w,6.05,15.6,u,,g,u,,f,f,,d,a
e,5.59,f,y,y,f,a,c,w,5.32,15.34,s,,g,p,,f,f,,d,u
e,6.86,x,d,y,f,a,c,w,5.35,13.57,b,,g,u,,f,f,,d,w
e,6.6,x,h,y,f,a,c,w,6.11,15.17,r,,g,u,,f,f,,d,a
e,8.05,f,k,y,f,a,c,w,6.01,16.8,z,,g,p,,f,f,,d,a
e,4.42,x,d,y,f,a,c,y,3.93,9.49,s,,w,u,,f,f,,d,a
e,3.49,x,w,y,f,a,c,y,3.08,7.78,z,,w,p,,f,f,,d,a
e,3.14,x,l,y,f,a,c,o,3.45,8.23,c,,w,u,,f,f,,d,a
e,3.99,x,e,y,f,a,c,o,3.49,8.67,u,,w,u,,f,f,,d,a
e,4.36,x,s,y,f,a,c,y,3.91,7.92,c,,w,u,,f,f,,d,a
e,4.94,x,y,y,f,a,c,y,4.78,10.78,s,,w,p,,f,f,,d,u
e,3.61,x,y,y,f,a,c,o,2.64,7.85,s,,w,p,,f,f,,d,u
e,4.26,x,h,y,f,a,c,y,3.8,9.56,e,,w,u,,f,f,,d,u
e,3.55,x,g,y,f,a,c,y,4.82,9.38,e,,w,u,,f,f,,d,u
e,3.18,x,h,y,f,a,c,y,3.7,8.69,z,,w,u,,f,f,,d,u
e,4.89,x,g,y,f,a,c,o,5.1,8.24,z,,w,p,,f,f,,d,a
e,3.43,x,s,y,f,a,c,o,3.46,8.59,c,,w,p,,f,f,,d,a
e,3.59,x,e,y,f,a,c,o,4.43,7.73,r,,w,p,,f,f,,d,a
e,4.33,x,g,y,f,a,c,o,4.92,9.89,z,,w,u,,f,f,,d,a
e,4.19,x,f,y,f,a,c,y,3.81,9.12,b,,w,p,,f,f,,d,a
e,3.64,x,t,y,f,a,c,y,4.14,9.31,e,,w,u,,f,f,,d,u
e,3.59,x,l,y,f,a,c,o,3.8,8.22,c,,w,u,,f,f,,d,a
e,4.62,x,l,y,f,a,c,y,4.32,9.52,z,,w,u,,f,f,,d,u
e,5.0,x,g,y,f,a,c,y,4.69,10.01,b,,w,p,,f,f,,d,u
e,3.55,x,h,y,f,a,c,y,4.68,9.52,b,,w,p,,f,f,,d,a
e,3.31,x,y,y,f,a,c,y,3.61,8.92,b,,w,u,,f,f,,d,a
e,3.98,x,h,y,f,a,c,y,4.63,9.51,e,,w,u,,f,f,,d,u
e,3.77,x,w,y,f,a,c,o,3.54,8.22,b,,w,p,,f,f,,d,u
e,4.06,x,w,y,f,a,c,o,4.7,10.88,u,,w,p,,f,f,,d,a
e,5.1,x,l,y,f,a,c,o,5.04,10.36,c,,w,p,,f,f,,d,u
e,5.1,x,l,y,f,a,c,o,4.65,11.1,c,,w,u,,f,f,,d,a
e,4.38,x,l,y,f,a,c,y,4.01,8.98,e,,w,u,,f,f,,d,a
e,5.43,x,y,y,f,a,c,o,4.58,10.53,s,,w,p,,f,f,,d,u
e,3.91,x,y,y,f,a,c,o,5.05,10.45,u,,w,u,,f,f,,d,a
e,5.57,x,l,y,f,a,c,o,5.47,12.0,r,,w,u,,f,f,,d,u
e,3.88,x,y,y,f,a,c,y,4.98,9.81,z,,w,u,,f,f,,d,u
e,3.17,x,e,y,f,a,c,o,3.86,8.18,s,,w,p,,f,f,,d,a
e,4.94,x,g,y,f,a,c,o,3.56,8.83,u,,w,u,,f,f,,d,a
e,4.42,x,s,y,f,a,c,o,4.09,8.88,e,,w,p,,f,f,,d,u
e,2.88,x,h,y,f,a,c,o,3.96,8.81,u,,w,u,,f,f,,d,a
e,3.22,x,e,y,f,a,c,y,3.53,9.54,b,,w,u,,f,f,,d,a
e,4.23,x,h,y,f,a,c,y,3.79,8.61,z,,w,p,,f,f,,d,u
e,4.7,x,d,y,f,a,c,o,4.68,11.27,e,,w,p,,f,f,,d,u
e,3.5,x,f,y,f,a,c,o,2.85,8.59,r,,w,p,,f,f,,d,u
e,4.76,x,l,y,f,a,c,y,4.24,8.43,s,,w,p,,f,f,,d,u
e,4.99,x,l,y,f,a,c,y,4.73,10.72,s,,w,u,,f,f,,d,u
e,3.48,x,f,y,f,a,c,o,4.01,9.86,u,,w,u,,f,f,,d,u
e,4.07,x,t,y,f,a,c,y,4.64,8.61,r,,w,p,,f,f,,d,a
e,4.7,x,w,y,f,a,c,y,5.07,8.79,u,,w,p,,f,f,,d,a
e,3.71,x,e,y,f,a,c,o,3.57,8.32,s,,w,p,,f,f,,d,u
e,4.61,x,h,y,f,a,c,y,5.16,9.69,z,,w,p,,f,f,,d,u
e,4.84,x,w,y,f,a,c,o,4.45,8.98,s,,w,u,,f,f,,d,u
e,4.67,x,l,y,f,a,c,o,5.12,10.19,z,,w,p,,f,f,,d,a
e,5.69,x,l,y,f,a,c,o,3.93,10.64,s,,w,p,,f,f,,d,u
e,4.49,x,d,y,f,a,c,y,4.24,8.84,u,,w,u,,f,f,,d,a
e,3.37,x,h,y,f,a,c,y,3.59,7.3,u,,w,p,,f,f,,d,a
e,5.01,x,t,y,f,a,c,o,4.67,8.93,b,,w,u,,f,f,,d,a
e,3.72,x,h,y,f,a,c,o,4.51,9.63,e,,w,p,,f,f,,d,u
e,4.93,x,s,y,f,a,c,y,4.51,10.72,z,,w,u,,f,f,,d,a
e,4.63,x,k,y,f,a,c,o,4.28,8.53,r,,w,p,,f,f,,d,u
e,4.85,x,t,y,f,a,c,o,4.04,9.33,b,,w,u,,f,f,,d,u
e,3.6,x,f,y,f,a,c,o,2.19,6.11,z,,w,u,,f,f,,d,u
e,3.23,x,e,y,f,a,c,y,4.6,10.36,u,,w,p,,f,f,,d,u
e,4.67,x,s,y,f,a,c,y,4.19,10.76,r,,w,p,,f,f,,d,u
e,4.51,x,t,y,f,a,c,y,4.93,8.54,s,,w,u,,f,f,,d,a
e,4.36,x,s,y,f,a,c,o,4.35,9.27,b,,w,p,,f,f,,d,u
e,3.41,x,e,y,f,a,c,y,3.17,8.36,s,,w,u,,f,f,,d,a
e,3.41,x,e,y,f,a,c,o,3.35,7.5,b,,w,p,,f,f,,d,u
e,3.79,x,e,y,f,a,c,y,4.56,10.19,z,,w,p,,f,f,,d,u
e,3.25,x,f,y,f,a,c,o,2.89,9.21,b,,w,p,,f,f,,d,u
e,4.64,x,d,y,f,a,c,o,3.71,8.65,z,,w,p,,f,f,,d,a
e,3.44,x,y,y,f,a,c,y,3.69,8.36,z,,w,u,,f,f,,d,u
e,4.19,x,k,y,f,a,c,o,4.11,8.44,z,,w,p,,f,f,,d,u
e,2.96,x,w,y,f,a,c,y,3.37,8.76,c,,w,u,,f,f,,d,u
e,4.55,x,e,y,f,a,c,o,4.45,8.91,b,,w,p,,f,f,,d,a
e,4.54,x,f,y,f,a,c,o,3.89,8.27,z,,w,p,,f,f,,d,a
e,3.13,x,s,y,f,a,c,o,2.83,8.64,u,,w,u,,f,f,,d,u
e,4.55,x,e,y,f,a,c,y,5.0,10.2,u,,w,p,,f,f,,d,u
e,3.62,x,h,y,f,a,c,o,5.11,9.69,r,,w,p,,f,f,,d,a
e,4.32,x,l,y,f,a,c,o,4.03,10.15,s,,w,p,,f,f,,d,u
e,3.3,x,d,y,f,a,c,y,3.49,8.85,c,,w,u,,f,f,,d,a
e,3.63,x,y,y,f,a,c,y,3.73,8.68,u,,w,p,,f,f,,d,a
e,3.84,x,k,y,f,a,c,o,4.64,10.33,r,,w,u,,f,f,,d,u
e,4.28,x,f,y,f,a,c,o,4.18,8.0,s,,w,p,,f,f,,d,a
e,4.33,x,k,y,f,a,c,y,3.82,10.67,u,,w,p,,f,f,,d,u
e,4.43,x,h,y,f,a,c,o,4.35,8.67,r,,w,p,,f,f,,d,a
e,3.64,x,f,y,f,a,c,o,4.85,9.78,r,,w,u,,f,f,,d,u
e,4.94,x,g,y,f,a,c,y,4.52,9.65,r,,w,u,,f,f,,d,a
e,4.34,x,s,y,f,a,c,o,5.23,10.72,c,,w,p,,f,f,,d,a
e,3.84,x,t,y,f,a,c,o,4.02,8.15,e,,w,u,,f,f,,d,a
e,4.65,x,g,y,f,a,c,o,5.17,9.72,c,,w,u,,f,f,,d,a
e,2.72,x,w,y,f,a,c,y,3.69,7.1,b,,w,p,,f,f,,d,a
e,3.67,x,y,y,f,a,c,y,3.51,8.81,u,,w,p,,f,f,,d,u
e,3.33,x,e,y,f,a,c,y,3.4,7.61,u,,w,p,,f,f,,d,a
e,3.19,x,g,y,f,a,c,o,3.71,8.37,z,,w,p,,f,f,,d,a
e,5.34,x,h,y,f,a,c,y,5.06,9.92,s,,w,p,,f,f,,d,u
e,3.51,x,w,y,f,a,c,o,2.57,7.77,r,,w,p,,f,f,,d,u
e,4.52,x,g,y,f,a,c,o,4.27,10.44,s,,w,u,,f,f,,d,a
e,3.75,x,l,y,f,a,c,o,4.07,7.88,b,,w,u,,f,f,,d,u
e,3.49,x,t,y,f,a,c,y,2.98,8.27,s,,w,u,,f,f,,d,u
e,3.71,x,w,y,f,a,c,y,3.3,7.72,e,,w,u,,f,f,,d,u
e,2.42,x,k,y,f,a,c,y,2.46,6.46,z,,w,p,,f,f,,d,u
e,4.58,x,k,y,f,a,c,y,3.74,8.58,z,,w,p,,f,f,,d,u
e,5.37,x,t,y,f,a,c,o,4.69,9.36,b,,w,p,,f,f,,d,a
e,4.75,x,k,y,f,a,c,y,5.73,9.83,s,,w,p,,f,f,,d,a
e,3.4,x,t,y,f,a,c,o,3.98,10.25,u,,w,u,,f,f,,d,u
e,3.17,x,f,y,f,a,c,o,3.64,7.86,e,,w,u,,f,f,,d,u
e,2.97,x,t,y,f,a,c,y,4.07,9.76,b,,w,u,,f,f,,d,u
e,4.39,x,s,y,f,a,c,y,4.79,9.56,e,,w,u,,f,f,,d,u
e,4.12,x,k,y,f,a,c,y,4.33,10.04,c,,w,u,,f,f,,d,a
e,4.53,x,e,y,f,a,c,o,3.63,7.92,u,,w,p,,f,f,,d,a
e,4.85,x,s,y,f,a,c,y,4.63,9.53,s,,w,p,,f,f,,d,a
e,3.28,x,f,y,f,a,c,y,3.87,9.55,c,,w,p,,f,f,,d,u
e,4.0,x,g,y,f,a,c,y,3.17,8.21,c,,w,u,,f,f,,d,a
e,3.92,x,h,y,f,a,c,o,4.61,9.14,z,,w,p,,f,f,,d,u
e,3.83,x,d,y,f,a,c,o,4.11,8.07,b,,w,u,,f,f,,d,u
e,3.44,x,y,y,f,a,c,o,3.14,8.64,s,,w,p,,f,f,,d,a
e,3.66,x,d,y,f,a,c,y,3.62,8.61,b,,w,p,,f,f,,d,a
e,3.54,x,t,y,f,a,c,y,3.92,8.51,b,,w,u,,f,f,,d,a
e,4.34,x,k,y,f,a,c,y,4.36,8.73,c,,w,u,,f,f,,d,a
e,5.82,x,s,y,f,a,c,y,4.75,9.41,z,,w,u,,f,f,,d,a
e,3.54,x,f,y,f,a,c,y,3.51,9.77,e,,w,u,,f,f,,d,a
e,4.44,x,l,y,f,a,c,y,3.55,7.45,b,,w,p,,f,f,,d,a
e,4.15,x,f,y,f,a,c,o,4.61,10.29,r,,w,p,,f,f,,d,a
e,3.14,x,w,y,f,a,c,y,3.74,8.87,c,,w,u,,f,f,,d,u
e,3.25,x,f,y,f,a,c,o,4.03,7.62,z,,w,p,,f,f,,d,u
e,2.64,x,l,y,f,a,c,o,3.18,8.54,e,,w,p,,f,f,,d,a
e,4.64,x,g,y,f,a,c,y,4.1,9.29,e,,w,p,,f,f,,d,u
e,3.21,x,s,y,f,a,c,y,3.62,8.19,e,,w,p,,f,f,,d,a
e,5.32,x,s,y,f,a,c,y,4.64,8.96,e,,w,p,,f,f,,d,a
e,4.6,x,w,y,f,a,c,o,4.62,10.86,s,,w,p,,f,f,,d,u
e,3.5,x,e,y,f,a,c,y,4.98,10.53,r,,w,u,,f,f,,d,a
e,4.01,x,y,y,f,a,c,y,4.54,8.81,z,,w,u,,f,f,,d,u
e,4.57,x,e,y,f,a,c,o,3.87,9.08,u,,w,u,,f,f,,d,u
e,2.77,x,t,y,f,a,c,y,3.97,8.98,s,,w,u,,f,f,,d,u
e,1.75,x,h,y,f,a,c,y,2.17,6.4,c,,w,u,,f,f,,d,a
e,3.99,x,t,y,f,a,c,o,3.58,10.14,c,,w,u,,f,f,,d,u
e,3.71,x,w,y,f,a,c,y,4.7,10.88,c,,w,p,,f,f,,d,a
e,3.46,x,l,y,f,a,c,o,3.88,8.8,u,,w,u,,f,f,,d,a
e,4.76,x,k,y,f,a,c,o,4.18,8.65,r,,w,u,,f,f,,d,a
e,4.34,x,k,y,f,a,c,y,4.61,9.64,e,,w,u,,f,f,,d,u
e,4.83,x,d,y,f,a,c,o,5.23,10.55,z,,w,u,,f,f,,d,u
e,5.29,x,k,y,f,a,c,y,4.18,9.28,c,,w,p,,f,f,,d,u
e,3.39,x,d,y,f,a,c,y,3.59,7.95,z,,w,p,,f,f,,d,a
e,3.48,x,k,y,f,a,c,y,3.64,8.53,u,,w,p,,f,f,,d,u
e,3.99,x,e,y,f,a,c,y,3.84,9.59,r,,w,u,,f,f,,d,a
e,4.06,x,d,y,f,a,c,y,3.35,8.59,e,,w,u,,f,f,,d,u
e,3.68,x,h,y,f,a,c,o,3.42,7.91,z,,w,p,,f,f,,d,u
e,4.09,x,g,y,f,a,c,y,3.88,9.0,r,,w,u,,f,f,,d,u
e,3.73,x,t,y,f,a,c,y,2.75,8.61,u,,w,p,,f,f,,d,u
e,4.55,x,d,y,f,a,c,o,5.15,9.56,s,,w,u,,f,f,,d,u
e,3.12,x,t,y,f,a,c,o,3.41,9.0,z,,w,u,,f,f,,d,u
e,4.25,x,f,y,f,a,c,y,3.39,8.69,r,,w,p,,f,f,,d,a
e,3.45,x,w,y,f,a,c,o,5.14,10.4,u,,w,u,,f,f,,d,a
e,4.42,x,d,y,f,a,c,o,4.25,9.45,u,,w,u,,f,f,,d,a
e,3.44,x,w,y,f,a,c,y,3.54,8.56,z,,w,u,,f,f,,d,a
e,3.89,x,l,y,f,a,c,o,4.24,9.89,e,,w,p,,f,f,,d,a
e,2.82,x,t,y,f,a,c,y,3.73,7.37,s,,w,u,,f,f,,d,a
e,3.26,x,k,y,f,a,c,o,3.45,7.29,e,,w,p,,f,f,,d,u
e,4.58,x,e,y,f,a,c,o,4.19,11.1,r,,w,u,,f,f,,d,a
e,2.81,x,l,y,f,a,c,o,3.68,8.4,z,,w,p,,f,f,,d,u
e,4.45,x,e,y,f,a,c,y,3.95,9.76,b,,w,p,,f,f,,d,a
e,5.14,x,d,y,f,a,c,o,3.87,7.54,e,,w,p,,f,f,,d,u
e,4.29,x,e,y,f,a,c,o,3.77,9.08,c,,w,p,,f,f,,d,u
e,3.67,x,h,y,f,a,c,y,3.46,7.92,s,,w,p,,f,f,,d,a
e,3.24,x,h,y,f,a,c,y,3.43,8.81,b,,w,u,,f,f,,d,u
e,4.87,x,s,y,f,a,c,y,3.42,7.94,c,,w,p,,f,f,,d,a
e,3.71,x,f,y,f,a,c,o,3.64,8.47,z,,w,u,,f,f,,d,a
e,3.71,x,e,y,f,a,c,o,4.59,9.9,s,,w,u,,f,f,,d,a
e,4.05,x,k,y,f,a,c,y,4.97,10.45,r,,w,u,,f,f,,d,a
e,4.41,x,f,y,f,a,c,o,4.31,10.01,e,,w,u,,f,f,,d,u
e,3.61,x,e,y,f,a,c,y,2.77,7.13,e,,w,p,,f,f,,d,a
e,4.08,x,d,y,f,a,c,o,3.46,8.07,b,,w,p,,f,f,,d,u
e,3.9,x,g,y,f,a,c,o,3.26,7.54,r,,w,u,,f,f,,d,a
e,4.03,x,l,y,f,a,c,y,4.14,9.16,s,,w,p,,f,f,,d,a
e,4.33,x,h,y,f,a,c,o,3.94,8.71,z,,w,p,,f,f,,d,a
e,3.41,x,l,y,f,a,c,y,3.83,8.62,e,,w,u,,f,f,,d,a
e,3.97,x,y,y,f,a,c,y,4.29,10.04,c,,w,u,,f,f,,d,u
e,4.77,x,t,y,f,a,c,y,4.23,10.73,u,,w,u,,f,f,,d,u
e,3.26,x,g,y,f,a,c,y,3.65,8.04,z,,w,u,,f,f,,d,u
e,3.38,x,d,y,f,a,c,o,2.61,8.33,c,,w,u,,f,f,,d,a
e,2.99,x,s,y,f,a,c,y,3.6,8.39,e,,w,u,,f,f,,d,a
e,3.9,x,g,y,f,a,c,y,5.47,9.88,e,,w,p,,f,f,,d,u
e,3.31,x,d,y,f,a,c,y,2.89,8.33,r,,w,p,,f,f,,d,a
e,2.67,x,l,y,f,a,c,y,2.27,8.13,e,,w,u,,f,f,,d,u
e,4.84,x,l,y,f,a,c,y,3.59,10.04,z,,w,p,,f,f,,d,a
e,5.96,x,e,y,f,a,c,o,5.64,11.13,u,,w,p,,f,f,,d,u
e,2.9,x,e,y,f,a,c,y,3.9,8.95,u,,w,u,,f,f,,d,u
e,4.67,x,d,y,f,a,c,o,4.42,8.44,r,,w,p,,f,f,,d,a
e,3.61,x,y,y,f,a,c,y,2.9,8.3,z,,w,p,,f,f,,d,a
e,3.2,x,f,y,f,a,c,o,3.21,7.92,b,,w,u,,f,f,,d,u
e,3.32,x,y,y,f,a,c,o,3.77,7.57,u,,w,u,,f,f,,d,u
e,4.1,x,s,y,f,a,c,o,3.85,8.74,r,,w,u,,f,f,,d,u
e,4.91,x,e,y,f,a,c,y,5.21,9.82,c,,w,p,,f,f,,d,u
e,3.47,x,d,y,f,a,c,y,3.45,8.45,s,,w,u,,f,f,,d,a
e,3.4,x,s,y,f,a,c,y,4.34,8.5,s,,w,u,,f,f,,d,a
e,5.04,x,e,y,f,a,c,y,4.33,9.83,c,,w,p,,f,f,,d,u
e,3.83,x,e,y,f,a,c,y,4.2,9.72,b,,w,p,,f,f,,d,a
e,3.21,x,d,y,f,a,c,o,3.86,9.23,r,,w,p,,f,f,,d,a
